,tweet,bias
0,"IF NONE OF THEM PASSES OUT ON STAGE DURING THIS DEBATE I WILL BE DISAPPOINTED
",N
0,"RT @realbrvcewayne: YO THIS DEBATE CANNOT BE REAL THE CREATORS OF THIS SIMULATION RLY DONE IT UP W THIS ONE LMFAOOO
",N
0,"RT @nothinbutlag: Trump &amp; Biden getting ready for the debate https://t.co/FXtKMWqVRy
",N
0,"They need a black mom to moderate this debate #Debates2020
",N
0,"RT @lanzeppeIin: this presidential debate is genuinely a comedy show
",N
0,"The debate so far https://t.co/fQrIaePcBm
",N
0,"RT @justdeyna: @soledadobrien Can you please moderate the next debate? You would not allow this mess.
",N
0,"@TimaaayX5 dawg this debate is two monkeys throwing shit at each other
",N
0,"Tune into the debate
",N
0,"The debate rn: https://t.co/LA31AB9RPT
",N
0,"trump tonight after the debate after having wallace &amp; biden jump him 
",L
0,"RT @AdamWeinstein: Joe Biden is 77. Brit Hume is also 77. https://t.co/m7hM1ofei4
",N
0,"I wish I was watching the debate
",N
0,"I have to say, Joe Biden knows exactly how to use the debate-interruption move.
",N
0,"RT @Shem_Infinite: Shut up Chris Wallace. It's a debate. Let them debate.
",N
0,"MY debate is whether or not I want the next episodes of Lovecraft Country or The Boys to stress me out tonight instead of the debate
",N
0,"RT @SarahJo35135067: @Cernovich Are we watching the same debate
",N
0,"Whoever needs to transcribe this debate needs a raise.
",N
0,"@quaram_tine we're not even halfway through the debate and it feels like we're already listening to like the 6nr
",N
0,"RT @chipfranklin: I knew Trump was going to lose the debate, but I didn't think he'd look this bad 20 min in. #Debate2020
",L
0,"Chris Wallace SUCKS as a moderator. He is should shut POTUS down. #PresidentialDebate @FoxNews #debate
",L
0,"RT @jwlarrabee: Trump started speaking against wearing masks in the debate. Biden called him a fool on the issue.
",L
0,"RT @websiteidi0t: ready for the debate tonight https://t.co/GbjxH3lqej
",N
0,"watching this debate is not a joke but lmao I laugh because it is so stupid but its actually real life.. its like watching a child
",N
0,"RT @traumatizedhomo: 2020 debate thought from @veryvinie: FUCK FOOTBALL!
",N
0,"RT @TheBabylonBee: CNN Pre-Debate Poll Shows Biden Clearly Won Debate https://t.co/wt9Z8YaIwt
",R
0,"RT @TomFitton: Steve Scully scandal should be the death knell for the corrupt debate commission.
",R
0,"I HAD NO IDEA Bob Dole was a giant of a man next to mini-Mondale.
",R
0,"RT @BFriedmanDC: You literally cannot allow your children to watch the president of the United States on TV
",L
0,"RT @MattGertz: Congrats NBC, real nice work here.
",N
0,"Definitely the type of stuff seniors love to see in their leaders.
",N
0,"RT @ElieNYC: 40 years of losing the Supreme Court debate in one picture. https://t.co/MmicHkbP54
",L
0,"RT @TheLastRefuge2: Did not age well...
",N
0,"RT @SykesCharlie: He's replaying all his Greatest Hits.
",N
0,"RT @TheLastRefuge2: Did not age well... https://t.co/gpkziDIoKC
",N
0,"@debates Debate Commission is corrupt
",N
0,"RT @MaryShulika: #LisaForME @LisaForMaine watch primary debate live tonight. #M4A
",N
0,"Good question! #BidenTownHall #BidenHarrisToSaveAmerica #Vote #VoteEarly
",L
0,"RT @EmeraldRobinson: RIP: the Presidential Debate Commission's credibility.
",R
0,"Bob Dole has been a piece of shit since I was a toddler
",R
0,"RT @KurtSchlichter: Yeah, Frankie got this wrong too.
",N
0,"RT @KurtSchlichter: Yeah, Frankie got this wrong too. https://t.co/KDMQlFBzhF
",N
0,"RT @JordanUhl: tim pool challenging leftists to a debate https://t.co/EHwalkLD6D
",N
0,"RT @TomFitton: Steve Scully scandal should be the death knell for the corrupt debate commission. https://t.co/E7mTXOg8X9
",R
0,"RT @JohnFugelsang: The guy who said Hillary Clinton ""got the answers"" to a debate now tells you that debates can be ""rigged.""
",L
0,"RT @BFriedmanDC: You literally cannot allow your children to watch the president of the United States on TV https://t.co/qmfpL6szJ5
",L
0,"RT @mjfree: This fucking clown is getting people killed.
","The information provided does not specify a biased direction, i.e., left or right. Due to the lack of context, the political alignment cannot be determined. Therefore, it can't be said whether this tweet is biased. However, it's important to note that the language used in the tweet is offensive and unprofessional."
0,"Biden he is a traitor...!!
",R
0,"RT @atensnut: The Debate Commission has proved itself to be worthless and corrupt.
",R
0,"RT @peterboghossian: . @joerogan and Joe Rogan alone should moderate the next Presidential debate.
",N
0,"RT @Pismo_B: Breaking: Fox News hires Steve Scully for a new show called ""FAUX DEBATE MODERATORS"" co-anchored with Chris Wallace.
",L
0,"RT @ElieNYC: 40 years of losing the Supreme Court debate in one picture.
",L
0,"RT @SykesCharlie: He's replaying all his Greatest Hits. https://t.co/dOetIPkFSx
",N
0,"just love picking and choosing which science suits me
",N
0,"RT @HalSparks: He's a hack. what do you expect? https://t.co/C0vXERquZq
","The tweet does not provide enough context to determine a political bias towards the right or left. Therefore, it's considered as N for non-biased."
0,"RT @BishesBrew: @kaitlancollins Trump got away with his cowardice and running from a debate with Joe Biden off to NBC.
",L
0,"RT @markos: The town hall forum is fake, according to Trump. https://t.co/UznVdQPSUR
",N
0,"@ddale8 Setting up his pre-excuse. He knows he's going to crater again, just like the last debate.
",L
0,"RT @MrAndyNgo: Oops.
",N
0,"""No, Not Biased, Not Ever.""  Actually the original tweet in 2016 by Steve Scully was  ""No, Not Trump, Not Ever.""
",L
0,"@tamarakeithNPR Trump is so afraid to debate Biden!
",L
0,"RT @KumasMommy: @brianstelter Fairness would have been for the man to show up for his scheduled debate.  This just feels very slimy.
",L
0,"RT @kairyssdal: You could make the case NBC should pull the plug.
",N
0,"@Feedr1 @BreitbartNews Because he was too afraid to debate...
",N
0,"RT @MadChefNC: @WalshFreedom Lol
",N
0,"RT @MartinaMarkota: join us!
",N
0,"RT @sasharose1126: This didn't age so well did it??
",N
0,"RT @kathygriffin: Blow me bitch.
",N
0,"RT @JayFaerber: I will never get over that this multi-colored idiot makes fun of how other people look and act. https://t.co/Sx14KHY25r
",R
0,"RT @DeadofKnight68: Rush has the Twitter thing down already...
",N
0,"RT @markos: The town hall forum is fake, according to Trump.
",L
0,"RT @davidmweissman: @realDonaldTrump @NBCNews @cspan Bunker boy was obviously too scared to debate Biden.
",L
0,"RT @kairyssdal: You could make the case NBC should pull the plug. https://t.co/wcx2QFO6Gv
",N
0,"RT @biggestjoel: Oh yes, of course you may debate me, but first you must face THREE DEADLY TRIALS
",N
0,"THIS FUCKING JUDGE SCARES THE SHIT OUT OF ME BRO!!!!
",N
0,"Wow. This aged like @BetteMidler.
",N
0,"RT @SteveSchmidt9: I want a debate between ACB &amp; AOC! I would buy tickets!
",N
0,"RT @JayFaerber: I will never get over that this multi-colored idiot makes fun of how other people look and act.
","This statement cannot be properly assessed, as there is no clear indicator if the ""multi-colored idiot"" being referred to is a figure associated with the left or the right."
0,"RT @guardian: Town halls live: Trump and Biden hold dueling events after canceled debate https://t.co/hJj3DM79Up
",N
0,"RT @AynRandPaulRyan: Fuck. This. Fucking. Asshole.
",N
0,"RT @Breaking911: TRUMP: ""I was right again!""
",R
0,"RT @marklevinshow: Kamala Harris is wrong and dangerous on everything 
",R
0,"Stop
",N
0,"This flat out disqualifies her as a judge at any level.
","The given data does not provide enough context to determine whether the bias is towards left or right. Consequently, I cannot provide an adequate assessment."
0,"RT @ETheFriendly: Once again, Trump was right.
",R
0,"RT @dilanpcook: but did she notice all the studies showing that fracking chemicals are carcinogenic?
",L
0,"RT @TimFullerton: Definitely the type of stuff seniors love to see in their leaders. https://t.co/LOSA9eEAiw
",N
0,"RT @OANN: Trump campaign to hold town hall in lieu of cancelled debate https://t.co/mBPsUyzQip @ChanelRion #OANN
",R
0,"The second presidential debate, Oct. 15, is on at 8 p.m. CST. Are you ready? https://t.co/VkZjcZFO0D
",N
0,"@_HarryPaul_ Is there a debate happening rn
",N
0,"RT @charliekirk11: Forget Biden, Donald Trump should challenge Kamala Harris to a debate.
",R
0,"RT @jilevin: Not quite a debate: Trump and Biden to appear in dueling town halls https://t.co/lRU7mwA5DE
",N
0,"RT @realPowerTie: Looking forward to everyone apologizing to @realDonaldTrump. https://t.co/8nJFSoTRPO
",R
0,"https://t.co/jrcUsDbO6h Watch Live: Trump &amp; Biden Hold Dueling Townhalls In Lieu Of 2nd Debate
",N
0,"RT @johnrobertsFox: I can't even begin to imagine what would be transpiring right now if the scheduled 2nd debate was on for tonight.
",N
0,"Kennedy - Dershowitz Heated Vaccine Debate is starting now! Listen live here: https://t.co/BDuWn1SZUH
",N
0,"Live town hall: @realDonaldTrump and @JoeBiden take part in separate events tonight. https://t.co/2laUW96wye (via @USATODAY)
",N
0,"RT @FloridaDude297: NOW WE KNOW...C-SPAN Steve Sculley tried to rig the proposed virtual POTUS debate and Trump was right in canceling.
",R
0,"Now what about Chris Wallace
",N
0,"RT @NoahHarald: NBC has responded to this tweet by simply stating, ""My name is Reek.""
",N
0,"RT @BryanDeanWright: Oh dear.
",N
0,"Great...a fake townhall for a #FakePresident https://t.co/w1vlkzP6ZT
",L
0,"@awstar11 If she'd been successful with her Trump attack at the debate. . .
",N
0,"@WindsorMann @TheRickWilson Joe Biden knew exactly what to say about his son, Hunter.  I am proud of both of them. 
",L
0,"Wonder if anyone at @NBCNews has noticed this?
",N
0,"RT @realDonaldTrump: Steve Scully, the second Debate Moderator, is a Never Trumper, just like the son of the great Mike Wallace. Fix!!!
",R
0,"RT @WinterSoldierA1: Did he just say he's doing a fake town hall?
",N
0,"DEMOCRATS IN DISARRAY!
",R
0,"RT @EricBoehlert: aaand scene https://t.co/qrDnjNkAsk
",N
0,"Goodness this David French Eric Metaxas debate is a train wreck
",N
0,"Happening now: the live #NY19 debate. Our @ADunneWAMC is on the panel:
",N
0,"RT @chriscesq: Bob Dole has been a piece of shit since I was a toddler https://t.co/fj8aYZaWoC
",L
0,"RT @123RHGreen: The Fix Was Always In: C-SPAN Suspends Steve Scully, Moderator Scheduled for 2nd Debate.
",R
0,"Horgan, Wilkinson trade insults in feisty radio debate over past, present governments https://t.co/K2yVOerWKr https://t.co/4PFjpb6spn
",N
0,"AAAH THE MAINE SENATE DEBATE IS STARTING
",N
0,"RT @scue: @bristei You should never have given Trump any time slot. He bailed on the planned debate.
",L
0,"RT @HermanM36169986: We will, We will Rock you
",N
0,"RT @RyanAFournier: This aged wonderfully.
",N
0,"RT @EricBoehlert: reminder: Trump walked away from debate tonight and 60-70M viewers 
",L
0,"RT @MattGertz: Congrats NBC, real nice work here. https://t.co/a7FTvTzLqQ
","The tweet does not provide enough context or information to determine any political bias. Therefore, N is the correct answer."
0,"Terrifying.
",N
0,"Asshole.
",N
0,"Therapy. Pain. Debate. Catharsis. Call me. https://t.co/Qewd6lZ7TM
",N
0,"David Hasselhoff refused to do a third remake of Knight Rider?
",N
0,"RT @owillis: i hope everybody at @NBCNews feels appropriately stupid about their role in this
",L
0,"RT @Jord_45: So far both Presidential Debate moderators have ruined their careers.
",N
0,"Live town halls: Trump, Biden take part in separate events tonight
",N
0,"Brilliant ki
",N
0,"My god! I haven't watched an @NBCNews station in 3 years!!! Let's see how long I stay tuned to their management of the debate....
",N
0,"RT @zerohedge: Watch Live: Trump &amp; Biden Hold Dueling Townhalls In Lieu Of 2nd Debate https://t.co/vu62Xyopd4
",N
0,"Shut the fuck up you cunt.
",N
0,"RT @Sorry_What_Now: HAHAHAHA congrats again to everyone at @NBCNews who had a hand in coddling the giant man-baby.  #ETTD
",L
0,"RT @dallasnews: Watch Live: primetime duel pits Trump and Biden at competing TV town halls instead of second debate https://t.co/NcQioOE9O6
",N
0,"So disrespectful.. be better Harjinder Thind and red fm. #REDFM93 @RED931FM
",N
0,"Debate commission bailed out C-SPAN's Steve Scully by canceling Trump-Biden showdown, critics say
",R
0,"RT @Roshan_Rinaldi: Always the victim. Boo-hoo.
",N
0,"Our President Joe Biden!
",N
0,"@thehorsepundit on this there can be no debate
",N
0,"RT @NotDevinsMom: Hey @NBCNews , you got played. He is calling you fake.
",R
0,"RT @ResearchRonin: @FreemanWSJ @wjmcgurn Okay...But you'll have to do community service by being the next debate moderator:-)))
",N
0,"@nytimes So Christie do you regret helping Trump prepare for the abomination that was his first debate?
",L
0,"""Dueling"" town halls is the stupidest idea but then again the last debate was a disaster.
",N
0,"Tune in NOW!
",N
0,"Watch the Trump town hall! Interested to see if he's able to redeem himself from the first debate. #DukesVote #JMUDebateWatch
",N
0,"RT @c255666a459a495: Tories 'Showed Contempt' For Public By Deserting Commons During Covid Debate, Says Labour https://t.co/ThodReGErR
",L
0,"Just a reminder to Republicons that we are not having a debate tonight because tRump is a BITCH.
",L
0,"RT @rising_serpent: And Democrats thought Mike Pence was mansplaining during his debate with Kamala Harris. https://t.co/o68WpNa7Kz
",R
0,"Do you owe us an apology Frank?????
",N
0,"It never ceases to amaze me how stupid people are
",N
